IncludePewProAP,scientificName_Old,usageKey,scientificName,canonicalName,rank,status,confidence,matchType,kingdom,phylum,order,family,kingdomKey,phylumKey,orderKey,familyKey,synonym,verbatim_name,verbatim_rank,genus,species,genusKey,speciesKey,acceptedUsageKey,classKey,class
1,"Galaxias delfini Philippi, 1895",5214305,"Galaxias platei Steindachner, 1898",Galaxias platei,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Osmeriformes,Galaxiidae,1,44,1068,4224,FALSE,"Galaxias delfini Philippi, 1895",higher,Galaxias,Galaxias platei,2410478,5214305,5214305,NA,NA
1,Galaxias platei,5214305,"Galaxias platei Steindachner, 1898",Galaxias platei,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Osmeriformes,Galaxiidae,1,44,1068,4224,FALSE,Galaxias platei,higher,Galaxias,Galaxias platei,2410478,5214305,NA,NA,NA
1,"Galaxias platei Steindachner, 1898",5214305,"Galaxias platei Steindachner, 1898",Galaxias platei,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Osmeriformes,Galaxiidae,1,44,1068,4224,FALSE,"Galaxias platei Steindachner, 1898",higher,Galaxias,Galaxias platei,2410478,5214305,NA,NA,NA
1,Galaxias plattii,5214305,"Galaxias platei Steindachner, 1898",Galaxias platei,SPECIES,ACCEPTED,96,FUZZY,Animalia,Chordata,Osmeriformes,Galaxiidae,1,44,1068,4224,FALSE,Galaxias plattii,higher,Galaxias,Galaxias platei,2410478,5214305,NA,NA,NA
1,GALAXIIDAE,4224,Galaxiidae,Galaxiidae,FAMILY,ACCEPTED,95,EXACT,Animalia,Chordata,Osmeriformes,Galaxiidae,1,44,1068,4224,FALSE,GALAXIIDAE,higher,NA,NA,NA,NA,NA,NA,NA
1,Galaxiidae,4224,Galaxiidae,Galaxiidae,FAMILY,ACCEPTED,94,EXACT,Animalia,Chordata,Osmeriformes,Galaxiidae,1,44,1068,4224,FALSE,Galaxiidae,higher,NA,NA,NA,NA,NA,NA,NA
1,Galaxiidae sp.,4224,Galaxiidae,Galaxiidae,FAMILY,ACCEPTED,94,HIGHERRANK,Animalia,Chordata,Osmeriformes,Galaxiidae,1,44,1068,4224,FALSE,Galaxiidae sp.,higher,NA,NA,NA,NA,NA,NA,NA
1,Gambusia affinis,2350580,"Gambusia affinis (Baird & Girard, 1853)",Gambusia affinis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Cyprinodontiformes,Poeciliidae,1,44,547,7659,FALSE,Gambusia affinis,higher,Gambusia,Gambusia affinis,2349552,2350580,NA,NA,NA
1,"Gambusia affinis (Baird & Girard, 1853)",2350580,"Gambusia affinis (Baird & Girard, 1853)",Gambusia affinis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Cyprinodontiformes,Poeciliidae,1,44,547,7659,,"Gambusia affinis (Baird & Girard, 1853)",higher,Gambusia,Gambusia affinis,2349552,2350580,NA,NA,
1,Gambusia holbrooki,2350570,"Gambusia holbrooki Girard, 1859",Gambusia holbrooki,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Cyprinodontiformes,Poeciliidae,1,44,547,7659,FALSE,Gambusia holbrooki,higher,Gambusia,Gambusia holbrooki,2349552,2350570,NA,NA,NA
0,Genypterus blacodes,2345645,"Genypterus blacodes (Forster, 1801)",Genypterus blacodes,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Ophidiiformes,Ophidiidae,1,44,1308,8476,FALSE,Genypterus blacodes,higher,Genypterus,Genypterus blacodes,2345634,2345645,NA,NA,NA
0,"Genypterus blacodes (Forster, 1801)",2345645,"Genypterus blacodes (Forster, 1801)",Genypterus blacodes,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Ophidiiformes,Ophidiidae,1,44,1308,8476,FALSE,"Genypterus blacodes (Forster, 1801)",higher,Genypterus,Genypterus blacodes,2345634,2345645,NA,NA,NA
0,Genypterus chilensis,2345641,"Genypterus chilensis (Guichenot, 1848)",Genypterus chilensis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Ophidiiformes,Ophidiidae,1,44,1308,8476,FALSE,Genypterus chilensis,higher,Genypterus,Genypterus chilensis,2345634,2345641,NA,NA,NA
0,"Genypterus chilensis (Guichenot, 1848)",2345641,"Genypterus chilensis (Guichenot, 1848)",Genypterus chilensis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Ophidiiformes,Ophidiidae,1,44,1308,8476,FALSE,"Genypterus chilensis (Guichenot, 1848)",higher,Genypterus,Genypterus chilensis,2345634,2345641,NA,NA,NA
0,Genypterus maculatus,2345636,"Genypterus maculatus (Tschudi, 1846)",Genypterus maculatus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Ophidiiformes,Ophidiidae,1,44,1308,8476,FALSE,Genypterus maculatus,higher,Genypterus,Genypterus maculatus,2345634,2345636,NA,NA,NA
0,"Genypterus maculatus (Tschudi, 1846)",2345636,"Genypterus maculatus (Tschudi, 1846)",Genypterus maculatus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Ophidiiformes,Ophidiidae,1,44,1308,8476,FALSE,"Genypterus maculatus (Tschudi, 1846)",higher,Genypterus,Genypterus maculatus,2345634,2345636,NA,NA,NA
0,"Genypterus Philippi, 1857",2345634,"Genypterus Philippi, 1857",Genypterus,GENUS,ACCEPTED,98,EXACT,Animalia,Chordata,Ophidiiformes,Ophidiidae,1,44,1308,8476,FALSE,"Genypterus Philippi, 1857",higher,Genypterus,NA,2345634,NA,NA,NA,NA
1,Geotria australis,2421280,"Geotria australis Gray, 1851",Geotria australis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Petromyzontiformes,Geotriidae,1,44,771,4815461,FALSE,Geotria australis,higher,Geotria,Geotria australis,2421279,2421280,NA,11881065,Petromyzonti
1,Geotria australis,2421280,"Geotria australis Gray, 1851",Geotria australis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Petromyzontiformes,Geotriidae,1,44,771,4815461,FALSE,Geotria australis,higher,Geotria,Geotria australis,2421279,2421280,NA,11881065,Petromyzonti
1,"Geotria australis Gray, 1851",2421280,"Geotria australis Gray, 1851",Geotria australis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Petromyzontiformes,Geotriidae,1,44,771,4815461,,"Geotria australis Gray, 1851",higher,Geotria,Geotria australis,2421279,2421280,11881065,Petromyzonti,
1,Velesia sp.,2421280,"Geotria australis Gray, 1851",Geotria australis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Petromyzontiformes,Geotriidae,1,44,771,4815461,,"Geotria australis Gray, 1851",higher,Geotria,Geotria australis,2421279,2421280,11881065,Petromyzonti,
1,Geotria macrostoma,4351382,"Geotria macrostoma (Burmeister, 1868)",Geotria macrostoma,SPECIES,SYNONYM,98,EXACT,Animalia,Chordata,Petromyzontiformes,Geotriidae,1,44,771,4815461,TRUE,Geotria macrostoma,higher,Geotria,Geotria australis,2421279,2421280,2421280,11881065,Petromyzonti
1,"Geotria macrostoma (Burmeister, 1868)",4351382,"Geotria macrostoma (Burmeister, 1868)",Geotria macrostoma,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,Petromyzontiformes,Geotriidae,1,44,771,4815461,,"Geotria macrostoma (Burmeister, 1868)",higher,Geotria,Geotria australis,2421279,2421280,11881065,Petromyzonti,
0,"Gigliolia moseleyi Goode & Bean, 1895",5213275,"Gigliolia moseleyi Goode & Bean, 1895",Gigliolia moseleyi,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,Notacanthiformes,Notacanthidae,1,44,1307,8474,TRUE,"Gigliolia moseleyi Goode & Bean, 1895",higher,Notacanthus,Notacanthus sexspinis,2405526,2405544,2405544,NA,NA
0,Gobiesocidae,7668,Gobiesocidae,Gobiesocidae,FAMILY,ACCEPTED,94,HIGHERRANK,Animalia,Chordata,Gobiesociformes,Gobiesocidae,1,44,1163,7668,,Gobiesocidae,higher,NA,NA,NA,NA,NA,NA,
0,Gobiesox marmoratus,2411259,"Gobiesox marmoratus Jenyns, 1842",Gobiesox marmoratus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Gobiesociformes,Gobiesocidae,1,44,1163,7668,FALSE,Gobiesox marmoratus,higher,Gobiesox,Gobiesox marmoratus,2411258,2411259,NA,NA,NA
0,"Gobiesox marmoratus Jenyns, 1842",2411259,"Gobiesox marmoratus Jenyns, 1842",Gobiesox marmoratus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Gobiesociformes,Gobiesocidae,1,44,1163,7668,FALSE,"Gobiesox marmoratus Jenyns, 1842",higher,Gobiesox,Gobiesox marmoratus,2411258,2411259,NA,NA,NA
0,"Gobiomorus maculatus (Günther, 1859)",2386050,"Gobiomorus maculatus (Günther, 1859)",Gobiomorus maculatus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Eleotridae,1,44,587,4268,FALSE,"Gobiomorus maculatus (Günther, 1859)",higher,Gobiomorus,Gobiomorus maculatus,2376640,2386050,NA,NA,NA
0,"Guttigadus kongi (Markle & Meléndez C., 1988)",2417070,"Guttigadus kongi (Markle & Meléndez C., 1988)",Guttigadus kongi,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Gadiformes,Moridae,1,44,549,3704,,"Guttigadus kongi (Markle & Meléndez C., 1988)",higher,Guttigadus,Guttigadus kongi,2417058,2417070,NA,NA,
0,Gyrodus Agassiz 1843,6759129,"Gyrodus Agassiz, 1833",Gyrodus,GENUS,ACCEPTED,98,EXACT,Animalia,Chordata,NA,Gyrodontidae,1,44,NA,4841557,FALSE,Gyrodus Agassiz 1843,higher,Gyrodus,NA,6759129,NA,NA,NA,NA
0,"Gyrodus Agassiz, 1833",6759129,"Gyrodus Agassiz, 1833",Gyrodus,GENUS,ACCEPTED,99,HIGHERRANK,Animalia,Chordata,NA,Gyrodontidae,1,44,NA,4841557,,"Gyrodus Agassiz, 1833",higher,Gyrodus,NA,6759129,NA,NA,NA,
0,Harpagifer bispinis,2389439,"Harpagifer bispinis (Forster, 1801)",Harpagifer bispinis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Harpagiferidae,1,44,587,4278,FALSE,Harpagifer bispinis,higher,Harpagifer,Harpagifer bispinis,2389438,2389439,NA,NA,NA
0,"Harpagifer bispinis (Forster in Bloch & Schneider, 1801)",2389439,"Harpagifer bispinis (Forster, 1801)",Harpagifer bispinis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Harpagiferidae,1,44,587,4278,FALSE,"Harpagifer bispinis (Forster in Bloch & Schneider, 1801)",higher,Harpagifer,Harpagifer bispinis,2389438,2389439,NA,NA,NA
0,"Harpagifer bispinis (Forster, 1801)",2389439,"Harpagifer bispinis (Forster, 1801)",Harpagifer bispinis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Harpagiferidae,1,44,587,4278,FALSE,"Harpagifer bispinis (Forster, 1801)",higher,Harpagifer,Harpagifer bispinis,2389438,2389439,NA,NA,NA
0,"Harpagifer georgianus Nybelin, 1947",2389448,"Harpagifer georgianus Nybelin, 1947",Harpagifer georgianus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Perciformes,Harpagiferidae,1,44,587,4278,FALSE,"Harpagifer georgianus Nybelin, 1947",higher,Harpagifer,Harpagifer georgianus,2389438,2389448,NA,NA,NA
0,"Harpagifer georgianus palliolatus Richardson, 1845",6168736,"Harpagifer georgianus palliolatus Richardson, 1845",Harpagifer georgianus palliolatus,SUBSPECIES,SYNONYM,100,EXACT,Animalia,Chordata,Perciformes,Harpagiferidae,1,44,587,4278,TRUE,"Harpagifer georgianus palliolatus Richardson, 1845",higher,Harpagifer,Harpagifer palliolatus,2389438,2389453,2389453,NA,NA
0,"Harpagifer palliolatus Richardson, 1845",2389453,"Harpagifer palliolatus Richardson, 1845",Harpagifer palliolatus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Perciformes,Harpagiferidae,1,44,587,4278,FALSE,"Harpagifer palliolatus Richardson, 1845",higher,Harpagifer,Harpagifer palliolatus,2389438,2389453,NA,NA,NA
0,"Harpagifer Richardson, 1844",2389438,"Harpagifer Richardson, 1844",Harpagifer,GENUS,ACCEPTED,98,EXACT,Animalia,Chordata,Perciformes,Harpagiferidae,1,44,587,4278,FALSE,"Harpagifer Richardson, 1844",higher,Harpagifer,NA,2389438,NA,NA,NA,NA
0,Harpagiferidae,4278,Harpagiferidae,Harpagiferidae,FAMILY,ACCEPTED,94,EXACT,Animalia,Chordata,Perciformes,Harpagiferidae,1,44,587,4278,FALSE,Harpagiferidae,higher,NA,NA,NA,NA,NA,NA,NA
1,"Hatcheria Eigenmann, 1909",2342954,"Hatcheria Eigenmann, 1909",Hatcheria,GENUS,ACCEPTED,98,EXACT,Animalia,Chordata,Siluriformes,Trichomycteridae,1,44,708,9230,FALSE,"Hatcheria Eigenmann, 1909",higher,Hatcheria,NA,2342954,NA,NA,NA,NA
1,Hatcheria macraei,2342955,"Hatcheria macraei (Girard, 1855)",Hatcheria macraei,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Siluriformes,Trichomycteridae,1,44,708,9230,FALSE,Hatcheria macraei,higher,Hatcheria,Hatcheria macraei,2342954,2342955,NA,NA,NA
1,"Hatcheria macraei (Girard, 1855)",2342955,"Hatcheria macraei (Girard, 1855)",Hatcheria macraei,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Siluriformes,Trichomycteridae,1,44,708,9230,FALSE,"Hatcheria macraei (Girard, 1855)",higher,Hatcheria,Hatcheria macraei,2342954,2342955,NA,NA,NA
1,Hatcheria patagoniensis,2342955,"Hatcheria macraei (Girard, 1855)",Hatcheria macraei,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Siluriformes,Trichomycteridae,1,44,708,9230,FALSE,Hatcheria patagoniensis,higher,Hatcheria,Hatcheria macraei,2342954,2342955,2342955,NA,NA
1,"Hatcheria patagoniensis Eigenmann, 1909",2342955,"Hatcheria macraei (Girard, 1855)",Hatcheria macraei,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Siluriformes,Trichomycteridae,1,44,708,9230,FALSE,"Hatcheria patagoniensis Eigenmann, 1909",higher,Hatcheria,Hatcheria macraei,2342954,2342955,2342955,NA,NA
0,Helcogrammoides cunninghami,2393056,"Helcogrammoides cunninghami (Smitt, 1898)",Helcogrammoides cunninghami,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Tripterygiidae,1,44,587,8602,FALSE,Helcogrammoides cunninghami,higher,Helcogrammoides,Helcogrammoides cunninghami,2393051,2393056,NA,NA,NA
0,"Helcogrammoides cunninghami (Smitt, 1898)",2393056,"Helcogrammoides cunninghami (Smitt, 1898)",Helcogrammoides cunninghami,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Tripterygiidae,1,44,587,8602,FALSE,"Helcogrammoides cunninghami (Smitt, 1898)",higher,Helcogrammoides,Helcogrammoides cunninghami,2393051,2393056,NA,NA,NA
0,Helcogrammoides,2393051,"Helcogrammoides Rosenblatt, 1990",Helcogrammoides,GENUS,ACCEPTED,94,HIGHERRANK,Animalia,Chordata,Perciformes,Tripterygiidae,1,44,587,8602,,Helcogrammoides,higher,Helcogrammoides,NA,2393051,NA,,,
0,"Helcogrammoides Rosenblatt, 1990",2393051,"Helcogrammoides Rosenblatt, 1990",Helcogrammoides,GENUS,ACCEPTED,99,HIGHERRANK,Animalia,Chordata,Perciformes,Tripterygiidae,1,44,587,8602,,"Helcogrammoides Rosenblatt, 1990",higher,Helcogrammoides,NA,2393051,NA,NA,NA,
0,Helicolenus,2334461,"Helicolenus Goode & Bean, 1896",Helicolenus,GENUS,ACCEPTED,94,EXACT,Animalia,Chordata,Scorpaeniformes,Sebastidae,1,44,590,8633,FALSE,Helicolenus,higher,Helicolenus,NA,2334461,NA,NA,NA,NA
0,"Helicolenus Goode & Bean, 1896",2334461,"Helicolenus Goode & Bean, 1896",Helicolenus,GENUS,ACCEPTED,98,EXACT,Animalia,Chordata,Scorpaeniformes,Sebastidae,1,44,590,8633,FALSE,"Helicolenus Goode & Bean, 1896",higher,Helicolenus,NA,2334461,NA,NA,NA,NA
0,"Helicolenus lengerichi Norman, 1937",2335334,"Helicolenus lengerichi Norman, 1937",Helicolenus lengerichi,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Scorpaeniformes,Sebastidae,1,44,590,8633,FALSE,"Helicolenus lengerichi Norman, 1937",higher,Helicolenus,Helicolenus lengerichi,2334461,2335334,NA,NA,NA
0,Hippoglossina bollmani,2408803,"Hippoglossina bollmani Gilbert, 1890",Hippoglossina bollmani,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Pleuronectiformes,Paralichthyidae,1,44,588,5082,FALSE,Hippoglossina bollmani,higher,Hippoglossina,Hippoglossina bollmani,2408798,2408803,NA,NA,NA
0,"Hippoglossina bollmani Gilbert, 1890",2408803,"Hippoglossina bollmani Gilbert, 1890",Hippoglossina bollmani,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Pleuronectiformes,Paralichthyidae,1,44,588,5082,FALSE,"Hippoglossina bollmani Gilbert, 1890",higher,Hippoglossina,Hippoglossina bollmani,2408798,2408803,NA,NA,NA
0,"Hippoglossina macrops Steindachner, 1876",2408801,"Hippoglossina macrops Steindachner, 1876",Hippoglossina macrops,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Pleuronectiformes,Paralichthyidae,1,44,588,5082,FALSE,"Hippoglossina macrops Steindachner, 1876",higher,Hippoglossina,Hippoglossina macrops,2408798,2408801,NA,NA,NA
0,Hippoglossina mystacium,2408802,"Hippoglossina mystacium Ginsburg, 1936",Hippoglossina mystacium,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Pleuronectiformes,Paralichthyidae,1,44,588,5082,FALSE,Hippoglossina mystacium,higher,Hippoglossina,Hippoglossina mystacium,2408798,2408802,NA,NA,NA
0,"Hippoglossina mystacium Ginsburg, 1936",2408802,"Hippoglossina mystacium Ginsburg, 1936",Hippoglossina mystacium,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Pleuronectiformes,Paralichthyidae,1,44,588,5082,FALSE,"Hippoglossina mystacium Ginsburg, 1936",higher,Hippoglossina,Hippoglossina mystacium,2408798,2408802,NA,NA,NA
0,"Hygophum bruuni Wisner, 1971",5213300,"Hygophum bruuni Wisner, 1971",Hygophum bruuni,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Myctophiformes,Myctophidae,1,44,1306,4217,FALSE,"Hygophum bruuni Wisner, 1971",higher,Hygophum,Hygophum bruuni,5213287,5213300,NA,NA,NA
0,"Hypsoblennius Gill, 1861",2395530,"Hypsoblennius Gill, 1861",Hypsoblennius,GENUS,ACCEPTED,98,EXACT,Animalia,Chordata,Perciformes,Blenniidae,1,44,587,4251,FALSE,"Hypsoblennius Gill, 1861",higher,Hypsoblennius,NA,2395530,NA,NA,NA,NA
0,Hypsoblennius sordidus,2395540,"Hypsoblennius sordidus (Bennett, 1828)",Hypsoblennius sordidus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Blenniidae,1,44,587,4251,FALSE,Hypsoblennius sordidus,higher,Hypsoblennius,Hypsoblennius sordidus,2395530,2395540,NA,NA,NA
0,"Hypsoblennius sordidus (Bennett, 1828)",2395540,"Hypsoblennius sordidus (Bennett, 1828)",Hypsoblennius sordidus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Blenniidae,1,44,587,4251,FALSE,"Hypsoblennius sordidus (Bennett, 1828)",higher,Hypsoblennius,Hypsoblennius sordidus,2395530,2395540,NA,NA,NA
0,Iluocoetes elongatus,2380850,"Iluocoetes elongatus (Smitt, 1898)",Iluocoetes elongatus,SPECIES,SYNONYM,98,EXACT,Animalia,Chordata,Perciformes,Zoarcidae,1,44,587,5079,TRUE,Iluocoetes elongatus,higher,Argentinolycus,Argentinolycus elongatus,7009603,7570815,7570815,NA,NA
0,"Iluocoetes elongatus (Smitt, 1898)",2380850,"Iluocoetes elongatus (Smitt, 1898)",Iluocoetes elongatus,SPECIES,SYNONYM,99,EXACT,Animalia,Chordata,Perciformes,Zoarcidae,1,44,587,5079,TRUE,"Iluocoetes elongatus (Smitt, 1898)",higher,Argentinolycus,Argentinolycus elongatus,7009603,7570815,7570815,NA,NA
0,"Iluocoetes elongatus Smitt, 1898",2380850,"Iluocoetes elongatus (Smitt, 1898)",Iluocoetes elongatus,SPECIES,SYNONYM,99,EXACT,Animalia,Chordata,Perciformes,Zoarcidae,1,44,587,5079,TRUE,"Iluocoetes elongatus Smitt, 1898",higher,Argentinolycus,Argentinolycus elongatus,7009603,7570815,7570815,NA,NA
0,Iluocoetes facali,2380859,"Iluocoetes facali Lloris & Rucabado, 1987",Iluocoetes facali,SPECIES,SYNONYM,98,EXACT,Animalia,Chordata,Perciformes,Zoarcidae,1,44,587,5079,TRUE,Iluocoetes facali,higher,Iluocoetes,Iluocoetes fimbriatus,2380849,2380854,2380854,NA,NA
0,"Iluocoetes facali Lloris & Rucabado, 1987",2380859,"Iluocoetes facali Lloris & Rucabado, 1987",Iluocoetes facali,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,Perciformes,Zoarcidae,1,44,587,5079,TRUE,"Iluocoetes facali Lloris & Rucabado, 1987",higher,Iluocoetes,Iluocoetes fimbriatus,2380849,2380854,2380854,NA,NA
0,Iluocoetes fimbriatus,2380854,"Iluocoetes fimbriatus Jenyns, 1842",Iluocoetes fimbriatus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Zoarcidae,1,44,587,5079,FALSE,Iluocoetes fimbriatus,higher,Iluocoetes,Iluocoetes fimbriatus,2380849,2380854,NA,NA,NA
0,"Iluocoetes fimbriatus Jenyns, 1842",2380854,"Iluocoetes fimbriatus Jenyns, 1842",Iluocoetes fimbriatus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Perciformes,Zoarcidae,1,44,587,5079,FALSE,"Iluocoetes fimbriatus Jenyns, 1842",higher,Iluocoetes,Iluocoetes fimbriatus,2380849,2380854,NA,NA,NA
0,"Katsuwonus pelamis (Linnaeus, 1758)",2374191,"Katsuwonus pelamis (Linnaeus, 1758)",Katsuwonus pelamis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Perciformes,Scombridae,1,44,587,8596,,"Katsuwonus pelamis (Linnaeus, 1758)",higher,Katsuwonus,Katsuwonus pelamis,2374190,2374191,NA,NA,
0,"Lampanyctodes hectoris (Günther, 1876)",2405588,"Lampanyctodes hectoris (Günther, 1876)",Lampanyctodes hectoris,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Myctophiformes,Myctophidae,1,44,1306,4217,FALSE,"Lampanyctodes hectoris (Günther, 1876)",higher,Lampanyctodes,Lampanyctodes hectoris,2405587,2405588,NA,NA,NA
0,"Lepidocybium flavobrunneum (Smith, 1843)",2397724,"Lepidocybium flavobrunneum (Smith, 1843)",Lepidocybium flavobrunneum,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Perciformes,Gempylidae,1,44,587,4272,,"Lepidocybium flavobrunneum (Smith, 1843)",higher,Lepidocybium,Lepidocybium flavobrunneum,2397723,2397724,NA,NA,
0,"Lepidonotothen squamifrons (Günther, 1880)",2385882,"Lepidonotothen squamifrons (Günther, 1880)",Lepidonotothen squamifrons,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,"Lepidonotothen squamifrons (Günther, 1880)",higher,Lepidonotothen,Lepidonotothen squamifrons,2385881,2385882,NA,NA,NA
0,Leptonotus,1,Leptonotus,Animalia,KINGDOM,ACCEPTED,92,HIGHERRANK,Animalia,NA,NA,NA,1,NA,NA,NA,FALSE,Leptonotus,higher,NA,NA,NA,NA,NA,NA,NA
0,Leptonotus blainvilleanus,5200988,"Leptonotus blainvilleanus (Eydoux & Gervais, 1837)",Leptonotus blainvilleanus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Syngnathiformes,Syngnathidae,1,44,773,5901,FALSE,Leptonotus blainvilleanus,higher,Leptonotus,Leptonotus blainvilleanus,2333097,5200988,NA,NA,NA
0,"Leptonotus blainvilleanus (Eydoux & Gervais, 1837)",5200988,"Leptonotus blainvilleanus (Eydoux & Gervais, 1837)",Leptonotus blainvilleanus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Syngnathiformes,Syngnathidae,1,44,773,5901,FALSE,"Leptonotus blainvilleanus (Eydoux & Gervais, 1837)",higher,Leptonotus,Leptonotus blainvilleanus,2333097,5200988,NA,NA,NA
0,"Leptonotus blainvillianus (Eydoux & Gervais, 1837)",5200990,"Leptonotus blainvillianus (Eydoux & Gervais, 1837)",Leptonotus blainvillianus,SPECIES,SYNONYM,99,EXACT,Animalia,Chordata,Syngnathiformes,Syngnathidae,1,44,773,5901,TRUE,"Leptonotus blainvillianus (Eydoux & Gervais, 1837)",higher,Leptonotus,Leptonotus blainvilleanus,2333097,5200988,5200988,NA,NA
0,"Leptonotus Kaup, 1853",2333097,"Leptonotus Kaup, 1853",Leptonotus,GENUS,ACCEPTED,99,HIGHERRANK,Animalia,Chordata,Syngnathiformes,Syngnathidae,1,44,773,5901,,"Leptonotus Kaup, 1853",higher,Leptonotus,NA,2333097,NA,NA,NA,
0,Liparidae,8627,Liparidae,Liparidae,FAMILY,ACCEPTED,94,EXACT,Animalia,Chordata,Scorpaeniformes,Liparidae,1,44,590,8627,FALSE,Liparidae,higher,NA,NA,NA,NA,NA,NA,NA
0,"Liparis antarctica Putnam, 1874",5201427,"Liparis antarcticus Putnam, 1874",Liparis antarcticus,SPECIES,ACCEPTED,99,FUZZY,Animalia,Chordata,Scorpaeniformes,Liparidae,1,44,590,8627,FALSE,"Liparis antarctica Putnam, 1874",higher,Liparis,Liparis antarcticus,2335959,5201427,NA,NA,NA
0,"Liparis antarcticus Putnam, 1874",5201427,"Liparis antarcticus Putnam, 1874",Liparis antarcticus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Scorpaeniformes,Liparidae,1,44,590,8627,FALSE,"Liparis antarcticus Putnam, 1874",higher,Liparis,Liparis antarcticus,2335959,5201427,NA,NA,NA
0,"Lotella marginata Günther, 1878",2417037,"Lotella marginata Günther, 1878",Lotella marginata,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,Gadiformes,Moridae,1,44,549,3704,TRUE,"Lotella marginata Günther, 1878",higher,Notophycis,Notophycis marginata,2417032,2417033,2417033,NA,NA
0,"Lotella marginata Macleay, 1881",7452112,"Lotella marginata Macleay, 1881",Lotella marginata,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,Gadiformes,Moridae,1,44,549,3704,TRUE,"Lotella marginata Macleay, 1881",higher,Lotella,Lotella rhacina,2417253,2417255,2417255,NA,NA
0,"Lycodapus antarcticus Tomo, 1982",2380886,"Lycodapus antarcticus Tomo, 1982",Lycodapus antarcticus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Perciformes,Zoarcidae,1,44,587,5079,FALSE,"Lycodapus antarcticus Tomo, 1982",higher,Lycodapus,Lycodapus antarcticus,2380868,2380886,NA,NA,NA
0,"Lycodapus australis Norman, 1937",2380883,"Lycodapus australis Norman, 1937",Lycodapus australis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Perciformes,Zoarcidae,1,44,587,5079,FALSE,"Lycodapus australis Norman, 1937",higher,Lycodapus,Lycodapus australis,2380868,2380883,NA,NA,NA
